Type,Date,Deliv Date,Num,Source-Name,Job-Sales Number,Item,Qty,Rcvd,Cost-Price,Amount,Item-Description,Open-Balance,Other,QT1,QT2,AT
Purchase Order,10/6/23,10/26/23,55195,Elesa USA Corp.,GF12,CE.84213-C1 (ELESA DD51-AN-003.0-D-C1 Digital Position Indicator),4,4,39.72,158.88,ELESA DD51-AN-003.0-D-C1 Digital Position Indicator,0,", 4x346.302,",,,
Purchase Order,10/6/23,10/26/23,55195,Elesa USA Corp.,GF12,CE.84233-C1 (ELESA DD51-AN-004.0-D-C1 Digital Position Indicator),3,3,39.72,119.16,ELESA DD51-AN-004.0-D-C1 Digital Position Indicator,0,", 3x471.301,",,,
Purchase Order,10/6/23,10/26/23,55195,Elesa USA Corp.,GF12,260411-C1 (ELESA 260411-C1 Black Bridge Handle EBP.200-8-C1),22,22,7.9,173.8,ELESA 260411-C1 Black Bridge Handle EBP.200-8-C1,0,"DOORS, PALLET .100",,,
Purchase Order,10/6/23,10/27/23,55194,"Murrelektronik, Inc.",GF12,"7000-08761-6411000 (MURR M8 Female, 0deg A-Coded, 4-Pin, w/ Cable, 10m)",10,10,25,250,"MURR M8 Female, 0deg A-Coded, 4-Pin, w/ Cable, 10m",0,,,,
Purchase Order,10/9/23,10/9/23,55197,Allfuses,GF12,"AJT80 (AJT 80 Amp, 600V, Class J, Ferraz AJT80, AJT 80A | aka: Mersen AJT80, Ferraz Shawmut AJT8...",3,3,45.49,136.47,"AJT 80 Amp, 600V, Class J, Ferraz AJT80, AJT 80A | aka: Mersen AJT80, Ferraz Shawmut AJT80, UPC:...",0,Greg,,,
Purchase Order,10/9/23,10/10/23,55198,McMaster-Carr Supply Co.,GF12,"90214A428 (316 Stainless Steel Ring Shim 0.5mm Thick, 12mm ID, 10pk)",2,2,12.97,25.94,"316 Stainless Steel Ring Shim 0.5mm Thick, 12mm ID, 10pk",0,Powers,,,
Purchase Order,10/9/23,10/10/23,55198,McMaster-Carr Supply Co.,GF12,1095K23 (1095K23_Zinc-Plated Steel Grease Fitting 1/8 NPT),1,1,8.85,8.85,1095K23_Zinc-Plated Steel Grease Fitting 1/8 NPT,0,Powers,,,
Purchase Order,10/9/23,10/10/23,55198,McMaster-Carr Supply Co.,GF12,"90128A265 (Zinc-Plated Alloy Steel Socket Head Cap Screw, M6 Thread, 25 mm Long, packs of 100)",1,1,15.52,15.52,"Zinc-Plated Alloy Steel Socket Head Cap Screw, M6 Thread, 25 mm Long, packs of 100",0,,,,
Purchase Order,10/11/23,10/12/23,55201,McMaster-Carr Supply Co.,GF12,"5192N13 (Right-Angle Flow Junction Block  Outlets on One Side, 2 Outlets, 1/8 Pipe Size)",4,4,18.73,74.92,"Right-Angle Flow Junction Block  Outlets on One Side, 2 Outlets, 1/8 Pipe Size",0,700,,,
Purchase Order,10/11/23,10/12/23,55201,McMaster-Carr Supply Co.,GF12,"5972K91 (Ball Bearing Open, Trade Number 608, for 8 mm Shaft Diameter)",1,1,4.82,4.82,"Ball Bearing Open, Trade Number 608, for 8 mm Shaft Diameter",0,341.32,,,
Purchase Order,10/11/23,10/20/23,55202,"AAP Automation, Inc.",GF12,"KQ2H04-U01A (SMC FITTING, MALE CONNECTOR, M4)",10,10,1.316,13.16,"SMC FITTING, MALE CONNECTOR, M4",0,700,,,
Purchase Order,10/11/23,10/20/23,55202,"AAP Automation, Inc.",GF12,TCU0425B-2 (SMC COIL TUBE 5PC/BOX PRICE EA PC),1,1,22.3521,22.35,SMC COIL TUBE 5PC/BOX PRICE EA PC,0,700,,,
Purchase Order,10/11/23,10/11/23,55203,Frontier Machining LLC,GF12,GF12.416.02.A (TEFLON ROLL CLAMP),32,32,45.6,1459.2,TEFLON ROLL CLAMP,0,,,,
Purchase Order,10/11/23,10/11/23,55203,Frontier Machining LLC,GF12,GF12.416.03.A (TEFLON ROLL BRACKET),32,32,25.35,811.2,TEFLON ROLL BRACKET,0,,,,
Purchase Order,10/11/23,10/18/23,55204,Frontier Machining LLC,GF12,"GF12.160.01.B (AIR PREP MOUNT PLATE, REV B)",1,1,104.15,104.15,"AIR PREP MOUNT PLATE, REV B",0,,,,
Purchase Order,10/12/23,10/12/23,55205,Igus Inc.,GF12,"JFRM-282835TR12X3 (drylinÆ lead screw nuts with spanner flats, type F (metric))",6,0,23.47,140.82,"drylinÆ lead screw nuts with spanner flats, type F (metric)",140.82,Powers to modify,,,
Purchase Order,10/12/23,10/18/23,55206,Finishing Professionals,GF12,ANODIZE - CLEAR (BATCH OF CLEAR ANODIZE),1,1,129,129,BATCH OF CLEAR ANODIZE,0,,,,
Purchase Order,10/12/23,10/18/23,55207,Finishing Professionals,GF12,ANODIZE - CLEAR (BATCH OF CLEAR ANODIZE),1,1,258,258,BATCH OF CLEAR ANODIZE,0,,,,
Purchase Order,10/12/23,10/20/23,55208,Denver Metal Finishing,GF12,PLATING - CLEAR ZINC (BATCH OF CLEAR ZINC PLATING),1,1,110,110,BATCH OF CLEAR ZINC PLATING,0,,,,
Purchase Order,10/16/23,10/23/23,55211,"Misumi USA, Inc.",GF12,"KXL06-02S (Male High Speed Rotary Elbow Push to Connect Fitting, 6mm, 1/4 Rc thread)",0,0,34.64,0,"Male High Speed Rotary Elbow Push to Connect Fitting, 6mm, 1/4 Rc thread",0,130.329,,,
Purchase Order,10/16/23,10/17/23,55212,McMaster-Carr Supply Co.,GF12,"1445K43 (Food Industry Bearing Grease Molykote G-0051FM, 13.4 FL. oz. Cartridge)",1,1,23.46,23.46,"Food Industry Bearing Grease Molykote G-0051FM, 13.4 FL. oz. Cartridge",0,,,,
Purchase Order,10/16/23,10/17/23,55212,McMaster-Carr Supply Co.,GF12,4478N21 (TiN-Coated High-Speed Steel Pipe and Conduit Thread Tap 1/4 BSPT),2,2,21.84,43.68,TiN-Coated High-Speed Steel Pipe and Conduit Thread Tap 1/4 BSPT,0,,,,
Purchase Order,10/16/23,10/23/23,55213,"Orange Coast Pneumatics, Inc.",GF12,"KXL06-02S (Male High Speed Rotary Elbow Push to Connect Fitting, 6mm, 1/4 Rc thread)",4,4,32.65,130.6,"Male High Speed Rotary Elbow Push to Connect Fitting, 6mm, 1/4 Rc thread",0,130.329,,,
Purchase Order,10/17/23,10/18/23,55215,McMaster-Carr Supply Co.,GF12,"3088A302 (1008-1010 Carbon Steel Ring Shims, 2 mm Thick, 20 mm ID, 25pk)",1,1,9,9,"1008-1010 Carbon Steel Ring Shims, 2 mm Thick, 20 mm ID, 25pk",0,414.305,,,
Purchase Order,10/17/23,10/17/23,55216,Automation Direct,GF12,"7000-13201-3310500 (Murrelektronik connection cable, M12 axial female to pigtail, 4-pole, PUR ja...",0,0,26,0,"Murrelektronik connection cable, M12 axial female to pigtail, 4-pole, PUR jacket, gray, shielded...",0,,,,
Purchase Order,10/17/23,10/18/23,55215,McMaster-Carr Supply Co.,GF12,"9604T19 (Flange-Mount Shaft Collar for 30 mm Diameter, Black-Oxide 1117 Carbon Steel)",2,2,107.53,215.06,"Flange-Mount Shaft Collar for 30 mm Diameter, Black-Oxide 1117 Carbon Steel",0,523.301,,,
Purchase Order,10/17/23,10/18/23,55215,McMaster-Carr Supply Co.,GF12,"57445K26 (Clamping Shaft Collar for 12 mm Diameter, Black-Oxide 1215 Carbon Steel)",1,1,8.97,8.97,"Clamping Shaft Collar for 12 mm Diameter, Black-Oxide 1215 Carbon Steel",0,341.334,,,
Purchase Order,10/17/23,10/18/23,55215,McMaster-Carr Supply Co.,GF12,"6508T54 (Two-Piece Shaft Coupling, Steel, for 12 mm x 12 mm Diameter Round Shaft)",1,1,86.9,86.9,"Two-Piece Shaft Coupling, Steel, for 12 mm x 12 mm Diameter Round Shaft",0,341.328,,,
Purchase Order,10/17/23,10/25/23,55217,"AAP Automation, Inc.",GF12,98635 (STOBER BUSHING ADAPTER 9MM TO 11MM),1,1,25.4118,25.41,STOBER BUSHING ADAPTER 9MM TO 11MM,0,820.306,,,
Purchase Order,10/17/23,10/18/23,55215,McMaster-Carr Supply Co.,GF12,"9961K22 (Clamping Shaft Collar for 3/4"" Diameter, Zinc-Plated 1215 Carbon Steel)",32,32,7.99,255.68,"Clamping Shaft Collar for 3/4"" Diameter, Zinc-Plated 1215 Carbon Steel",0,416,,,
Purchase Order,10/18/23,10/19/23,55218,McMaster-Carr Supply Co.,GF12,"90245A174 (Black-Phosphate Steel Key-Locking Inserts  with Thin Wall, M10 x 1.25 mm Thread Size)",4,4,5.46,21.84,"Black-Phosphate Steel Key-Locking Inserts  with Thin Wall, M10 x 1.25 mm Thread Size",0,Repair GF12.650.04 / 05,,,
Purchase Order,10/18/23,10/19/23,55218,McMaster-Carr Supply Co.,GF12,"90154A511 (External Retaining Ring  for 22 mm OD, Zinc-Chromate-Plated Spring Steel, PKG 25)",1,1,9,9,"External Retaining Ring  for 22 mm OD, Zinc-Chromate-Plated Spring Steel, PKG 25",0,GF12.342.316,,,
Purchase Order,10/18/23,10/19/23,55218,McMaster-Carr Supply Co.,GF12,"90128A256 (Zinc-Plated Alloy Steel Socket Head Cap Screw, M5 Thread, 30 mm Long, packs of 100)",1,1,13.92,13.92,"Zinc-Plated Alloy Steel Socket Head Cap Screw, M5 Thread, 30 mm Long, packs of 100",0,,,,
Purchase Order,10/18/23,10/19/23,55218,McMaster-Carr Supply Co.,GF12,6484K453 (XL Series Timing Belt Trade No. 630xL037),1,1,22.11,22.11,XL Series Timing Belt Trade No. 630xL037,0,,,,
Purchase Order,10/19/23,11/6/23,55222,"Zimmer Group US, Inc.",GF12,"MFS02-S-KHC-P1-PNP (MAGNETIC FIELD SENSORS, SERIES MFS, FOR ZIMMER GRIPPERS, M8 3 PIN CONNECTOR)",6,6,95.3,571.8,"MAGNETIC FIELD SENSORS, SERIES MFS, FOR ZIMMER GRIPPERS, M8 3 PIN CONNECTOR",0,"2X 654.301, 2X 664.301",,,
Purchase Order,10/19/23,10/25/23,55223,"Orange Coast Pneumatics, Inc.",GF12,"SY5400-5U1-NA (5/3 solenoid valve, open center, 24VDC)",4,4,89.75,359,"5/3 solenoid valve, open center, 24VDC",0,"2X 003.303, 2X 006.303",,,
Purchase Order,10/19/23,10/25/23,55223,"Orange Coast Pneumatics, Inc.",GF12,BM5-032 (SMC SWITCH MOUNTING BAND),2,2,6.21,12.42,SMC SWITCH MOUNTING BAND,0,243.313,,,
Purchase Order,10/24/23,10/31/23,55225,Alexandria Precision,GF12,"303A07500R6 (303 TG&P - .750"" diameter x 6' long, O.D tolerance -.0005"")",5,5,85.05,425.25,"303 TG&P - .750"" diameter x 6' long, O.D tolerance -.0005""",0,Teflon Curtain Shafts,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159662 (FESTO PUN-4X0.75-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER)",50,50,0.83,41.5,"FESTO PUN-4X0.75-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159663 (FESTO PUN-4X0.75-SW, TUBING, BLACK, 50M ROLL, SOLD BY THE METER)",50,50,0.83,41.5,"FESTO PUN-4X0.75-SW, TUBING, BLACK, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159674 (FESTO PUN-4X0.75-DUO-BS, DUO TUBING, 50M ROLL, SOLD BY THE METER)",50,50,1.89,94.5,"FESTO PUN-4X0.75-DUO-BS, DUO TUBING, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159664 (FESTO PUN-6X1-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER)",50,50,1.2,60,"FESTO PUN-6X1-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159675 (FESTO PUN-6X1-DUO-BS, DUO TUBING, 50M ROLL, SOLD BY THE METER)",50,50,2.91,145.5,"FESTO PUN-6X1-DUO-BS, DUO TUBING, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159676 (FESTO PUN-8X1.25-DUO-BS, DUO TUBING, 50M ROLL, SOLD BY THE METER)",50,50,4.39,219.5,"FESTO PUN-8X1.25-DUO-BS, DUO TUBING, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159670 (FESTO PUN-12X2-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER)",50,50,3.6,180,"FESTO PUN-12X2-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55248,ProAutomation,GF12,"159671 (FESTO PUN-12X2-SW, TUBING, BLACK, 50M ROLL, SOLD BY THE METER)",50,50,3.6,180,"FESTO PUN-12X2-SW, TUBING, BLACK, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,10/25/23,10/25/23,55249,"AAP Automation, Inc.",GF12,3842548876 (BRX COVER PROFILE 10 GREY 2000MM),500,500,3.7,1850,BRX COVER PROFILE 10 GREY 2000MM,0,,,,
Purchase Order,10/26/23,10/31/23,55252,ProAutomation,GF12,51522 (Icotek KEL-BES-S 24 Black (Sold in packs of 10)),10,10,10.2,102,Icotek KEL-BES-S 24 Black (Sold in packs of 10),0,Electrical Cabs,,,
Purchase Order,10/27/23,10/30/23,55253,McMaster-Carr Supply Co.,GF12/ EI22,"2614T27 (High-Temperature Silicone Rubber Sheet  2"" Wide, 1/4"" Thick, Sold by foot)",24,24,15.59,374.16,"High-Temperature Silicone Rubber Sheet  2"" Wide, 1/4"" Thick, Sold by foot",0,For 413.05 / 513.05,,,
Purchase Order,10/27/23,10/30/23,55253,McMaster-Carr Supply Co.,GF12/ EI22,"3185K68 (Continuous-Flex Plastic Conduit Fitting Straight, for 1.36"" OD Snap-in Female x 1 NPT M...",1,1,22.06,22.06,"Continuous-Flex Plastic Conduit Fitting Straight, for 1.36"" OD Snap-in Female x 1 NPT Male",0,Greg,,,
Purchase Order,10/27/23,10/30/23,55253,McMaster-Carr Supply Co.,GF12/ EI22,"90128A262 (Zinc-Plated Alloy Steel Socket Head Screw  M6 x 1 mm Thread, 12 mm Long, pkg 100)",1,1,10.91,10.91,"Zinc-Plated Alloy Steel Socket Head Screw  M6 x 1 mm Thread, 12 mm Long, pkg 100",0,Jeff,,,
Purchase Order,10/27/23,10/30/23,55253,McMaster-Carr Supply Co.,GF12/ EI22,"90128A265 (Zinc-Plated Alloy Steel Socket Head Cap Screw, M6 Thread, 25 mm Long, packs of 100)",2,2,15.52,31.04,"Zinc-Plated Alloy Steel Socket Head Cap Screw, M6 Thread, 25 mm Long, packs of 100",0,Jeff,,,
Purchase Order,10/27/23,10/27/23,55257,ALRECO,GF12,Misc (Misc Item),1,1,166,166,Misc Item,0,,,,
Purchase Order,10/29/23,11/8/23,55254,Xometry,GF12,GF12.470.04.A (TENSIONER CAP WASHER),25,25,1.98,49.5,TENSIONER CAP WASHER,0,"5x341.11, 2x346.7, 9x470.4",,,
Purchase Order,10/29/23,11/8/23,55254,Xometry,GF12,GF12.470.05.A (TENSIONER CAP BRACKET),19,19,2.38,45.22,TENSIONER CAP BRACKET,0,"5x341.12, 2x346.8, 3x470.5",,,
Purchase Order,10/30/23,11/6/23,55258,"Orange Coast Pneumatics, Inc.",GF12,"SY50M-38-1A-C8 (SMC SUPPLY SPACER, 8MM ONE-TOUCH)",4,2,14.84,59.36,"SMC SUPPLY SPACER, 8MM ONE-TOUCH",29.68,3.305,,,
Purchase Order,10/30/23,11/3/23,55260,"AAP Automation, Inc.",GF12,SY50M-4-1A (SY5000 MFLD COVER ASSY),5,5,1.7153,8.58,SY5000 MFLD COVER ASSY,0,".217, .003, .006, .750",,,
Purchase Order,10/30/23,10/31/23,55262,McMaster-Carr Supply Co.,GF12,"91306A788 (Button Head Hex Drive Screws, Zinc-Plated Alloy Steel, M10 x 1.5 mm Thread, 40 mm Long)",2,2,12.35,24.7,"Button Head Hex Drive Screws, Zinc-Plated Alloy Steel, M10 x 1.5 mm Thread, 40 mm Long",0,", 5x341.336, 4x640.331,",,,
Purchase Order,10/30/23,10/31/23,55262,McMaster-Carr Supply Co.,GF12,"91306A789 (5-pack, Button Head Hex Drive Screws, Zinc-Plated Alloy Steel, M10 x 1.5 mm Thread, 4...",2,2,6.83,13.66,"5-pack, Button Head Hex Drive Screws, Zinc-Plated Alloy Steel, M10 x 1.5 mm Thread, 45 mm Long",0,", 2x346.315, 3x470.325,",,,
Purchase Order,10/30/23,10/31/23,55262,McMaster-Carr Supply Co.,GF12,"3388N16 (Clamping Two-Piece Shaft Collar for 10mm Diameter, Chrome Plated 1215 Carbon Steel)",3,3,14.83,44.49,"Clamping Two-Piece Shaft Collar for 10mm Diameter, Chrome Plated 1215 Carbon Steel",0,", 3x241.308,",,,
Purchase Order,10/30/23,10/31/23,55262,McMaster-Carr Supply Co.,GF12,"3388N17 (Clamping Two-Piece Shaft Collar for 12mm Diameter, Chrome Plated 1215 Carbon Steel)",12,12,16.03,192.36,"Clamping Two-Piece Shaft Collar for 12mm Diameter, Chrome Plated 1215 Carbon Steel",0,", 8x341.337, 4x640.332,",,,
Purchase Order,10/30/23,10/31/23,55262,McMaster-Carr Supply Co.,GF12,"3388N21 (Clamping Two-Piece Shaft Collar for 16mm Diameter, Chrome Plated 1215 Carbon Steel)",12,12,17.98,215.76,"Clamping Two-Piece Shaft Collar for 16mm Diameter, Chrome Plated 1215 Carbon Steel",0,", 12x470.326,",,,
Purchase Order,10/31/23,10/31/23,55263,"Compression Leasing Services, Inc.",GF12,"PC7PPS1CI50UNC (PREVOST 2in ID Pipe Mounting M8 Thread, 5pk)",7,7,4,28,"PREVOST 2in ID Pipe Mounting M8 Thread, 5pk",0,GF12.170,,,
Purchase Order,10/31/23,10/31/23,55263,"Compression Leasing Services, Inc.",GF12,"PC7PPS1UN50 (PREVOST ALUMINUM PIPE UNION, 2IN / 50MM)",2,2,36,72,"PREVOST ALUMINUM PIPE UNION, 2IN / 50MM",0,GF12.170,,,
Purchase Order,10/31/23,10/31/23,55263,"Compression Leasing Services, Inc.",GF12,"PC7PPS1CLE50 (TIGHTENING WRENCH, 2IN SIZE)",0,0,22.64,0,"TIGHTENING WRENCH, 2IN SIZE",0,POWERS,,,
Purchase Order,11/1/23,11/1/23,55264,McMaster-Carr Supply Co.,GF12,"8082K21 (Continuous-Flex Cable, 300V AC, Seven 18-Gauge Wires)",2,2,340,680,"Continuous-Flex Cable, 300V AC, Seven 18-Gauge Wires",0,,,,
Purchase Order,11/1/23,11/1/23,55264,McMaster-Carr Supply Co.,GF12,"6452T19 (No-Conduit-Required Control Cable, 600V AC, Seven 14-Gauge Wires, 100' Spool)",3,3,300,900,"No-Conduit-Required Control Cable, 600V AC, Seven 14-Gauge Wires, 100' Spool",0,,,,
Purchase Order,11/1/23,11/9/23,55265,"AAP Automation, Inc.",GF12,"Y500T-D (SMC SPACER W BRACKET, 5000 SIZE)",1,1,7.5972,7.6,"SMC SPACER W BRACKET, 5000 SIZE",0,GF12.160,,,
Purchase Order,11/1/23,11/9/23,55265,"AAP Automation, Inc.",GF12,"Y500-D (SMC SPACER W/O BRACKET, 5000 SIZE)",1,1,6.2273,6.23,"SMC SPACER W/O BRACKET, 5000 SIZE",0,GF12.160,,,
Purchase Order,11/1/23,11/9/23,55265,"AAP Automation, Inc.",GF12,G36-P7-N01-X30 (SMC PRESSURE GAUGE),1,1,10.3788,10.38,SMC PRESSURE GAUGE,0,GF12.160,,,
Purchase Order,11/1/23,11/9/23,55265,"AAP Automation, Inc.",GF12,"KQ2VS06-M5A (SMC AIR FITTING, LOW PROFILE MALE ELBOW)",10,10,3.7182,37.18,"SMC AIR FITTING, LOW PROFILE MALE ELBOW",0,243.307,,,
Purchase Order,11/2/23,11/6/23,55266,ProAutomation,GF12,"159668 (FESTO PUN-10X1.5-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER  )",50,50,2.63,131.5,"FESTO PUN-10X1.5-BL, TUBING, BLUE, 50M ROLL, SOLD BY THE METER",0,,,,
Purchase Order,11/2/23,11/2/23,55268,Graybar,GF12,"A11807 (TRAY CABLE, 18GA - 7CON, 600V)",500,500,0.64257,321.29,"TRAY CABLE, 18GA - 7CON, 600V",0,,,,
Purchase Order,11/2/23,11/2/23,55268,Graybar,GF12,"A11407 (TRAY CABLE, 14GA - 7CON, 600V)",500,500,1.32309,661.55,"TRAY CABLE, 14GA - 7CON, 600V",0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,"3842530285 (BRX T-NUT, 10MM, M6)",200,200,0.6429,128.58,"BRX T-NUT, 10MM, M6",0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2H08-U02A (Unifit 8mm fitting),10,10,1.6327,16.33,Unifit 8mm fitting,0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2L08-U02A (SMC FITTING),10,10,2.3016,23.02,SMC FITTING,0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2H10-U02A (SMC FITTING),10,10,2.1436,21.44,SMC FITTING,0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2H10-U02A (SMC FITTING),10,10,2.1436,21.44,SMC FITTING,0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2T10-00A (SMC FITTING),20,20,3.0758,61.52,SMC FITTING,0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2R06-08A (SMC FITTING),20,20,1.0376,20.75,SMC FITTING,0,,,,
Purchase Order,11/6/23,11/16/23,55270,"AAP Automation, Inc.",GF12,KQ2P-08 (SMC FITTING),20,20,0.6268,12.54,SMC FITTING,0,,,,
Purchase Order,11/6/23,11/8/23,55271,Automation Direct,GF12,"AVS-3312-24D (NITRA solenoid valve, 3-port (3-way), 2-position, N.C., single solenoid spring ret...",2,2,50,100,"NITRA solenoid valve, 3-port (3-way), 2-position, N.C., single solenoid spring return, 1/4 NPT P...",0,GF12,,,
Purchase Order,11/7/23,11/8/23,55272,"AAP Automation, Inc.",GF12,3842555276 (BRX SLOT PROFILE 10 L=2000MM GREY),50,50,6.3714,318.57,BRX SLOT PROFILE 10 L=2000MM GREY,0,GF12 Machine,,,
Purchase Order,11/7/23,11/10/23,55274,E&G Terminal Corp.,GF12,"450-T50R0 (8"" Black 50# Cable Tie 100/ Pk)",1000,1000,0.056,56,"8"" Black 50# Cable Tie 100/ Pk",0,Powers,,,
Purchase Order,11/7/23,11/10/23,55274,E&G Terminal Corp.,GF12,"450-T18R0 (4"" Black 18# Cable Tie 100/ Pk)",1000,1000,0.027,27,"4"" Black 18# Cable Tie 100/ Pk",0,Powers,,,
Purchase Order,11/7/23,11/8/23,55276,Waco Electronics,FG12,"M-89-427 (Brady Label Cartridge, 0.50"" x 1.50"" x 0.50"", 180/Roll)",6,6,28.34,170.04,"Brady Label Cartridge, 0.50"" x 1.50"" x 0.50"", 180/Roll",0,,,,
Purchase Order,11/7/23,11/8/23,55276,Waco Electronics,FG12,"M-11-427 (Brady Label Cartridge, 0.75"" x 0.50"" x 0.375"", 360/Roll)",4,4,46.79,187.16,"Brady Label Cartridge, 0.75"" x 0.50"" x 0.375"", 360/Roll",0,,,,
Purchase Order,11/8/23,11/9/23,55277,McMaster-Carr Supply Co.,GF12,"90128A262 (Zinc-Plated Alloy Steel Socket Head Screw  M6 x 1 mm Thread, 12 mm Long, pkg 100)",2,2,10.91,21.82,"Zinc-Plated Alloy Steel Socket Head Screw  M6 x 1 mm Thread, 12 mm Long, pkg 100",0,,,,
Purchase Order,11/8/23,11/9/23,55277,McMaster-Carr Supply Co.,GF12,"5485K34 (High-Pressure Brass Pipe Fitting Straight Reducer, 3/4 x 1/2 NPT Male)",1,1,10.76,10.76,"High-Pressure Brass Pipe Fitting Straight Reducer, 3/4 x 1/2 NPT Male",0,Air Prep Assy,,,
Purchase Order,11/8/23,11/9/23,55277,McMaster-Carr Supply Co.,GF12,"5245K12 (Retracting Air Hose Brass Male X Male, 18', 1/4"" ID, 170 PSI)",1,1,49.47,49.47,"Retracting Air Hose Brass Male X Male, 18', 1/4"" ID, 170 PSI",0,Unwind Assy,,,
Purchase Order,11/8/23,11/9/23,55277,McMaster-Carr Supply Co.,GF12,"5469K103 (Anodized Aluminum Right-Angle Flow Manifold, 2 Outlets on One Side, 3/8 NPT x 1/4 NPT)",1,1,17.16,17.16,"Anodized Aluminum Right-Angle Flow Manifold, 2 Outlets on One Side, 3/8 NPT x 1/4 NPT",0,Unwind Assy,,,
Purchase Order,11/8/23,11/9/23,55277,McMaster-Carr Supply Co.,GF12,"3794K511 (Blowgun with Nonmarring Tip, Lever Control, 1"" Nozzle Length)",1,1,15.36,15.36,"Blowgun with Nonmarring Tip, Lever Control, 1"" Nozzle Length",0,Unwind Assy,,,
Purchase Order,11/8/23,11/9/23,55280,McMaster-Carr Supply Co.,GF12,"1023N17 (Straight-Flow Rectangular Manifold, Anodized Aluminum, Standard, 4 Outlets, 3/8 NPT x 1...",2,2,28.67,57.34,"Straight-Flow Rectangular Manifold, Anodized Aluminum, Standard, 4 Outlets, 3/8 NPT x 1/4 NPT",0,"1x118.301,1x119.301",,,
Purchase Order,11/8/23,11/9/23,55280,McMaster-Carr Supply Co.,GF12,"1023N249 (Straight-Flow Rectangular Manifold, Anodized Aluminum, Extra Wd, 2 Outlets, 3/8 NPT x ...",4,4,26.91,107.64,"Straight-Flow Rectangular Manifold, Anodized Aluminum, Extra Wd, 2 Outlets, 3/8 NPT x 1/4 NPT",0,3X219.301,,,
Purchase Order,11/8/23,11/9/23,55280,McMaster-Carr Supply Co.,GF12,"1023N13 (Straight-Flow Rectangular Manifold, Anodized Aluminum, Standard, 4 Outlets, 1/4 NPT x 1...",2,2,26.82,53.64,"Straight-Flow Rectangular Manifold, Anodized Aluminum, Standard, 4 Outlets, 1/4 NPT x 1/8 NPT",0,2X214.301,,,
Purchase Order,11/8/23,11/9/23,55280,McMaster-Carr Supply Co.,GF12,9835K42 (Compact High-Flow Muffler with 1/4 NPT Male Zinc-Plated Steel Fitting),2,2,10.35,20.7,Compact High-Flow Muffler with 1/4 NPT Male Zinc-Plated Steel Fitting,0,2X214.302,,,
Purchase Order,11/8/23,11/9/23,55280,McMaster-Carr Supply Co.,GF12,9835K43 (Compact High-Flow Muffler with 3/8 NPT Male Zinc-Plated Steel Fitting),6,6,13.28,79.68,Compact High-Flow Muffler with 3/8 NPT Male Zinc-Plated Steel Fitting,0,"1X118.302,1X119.302,3X219.302",,,
Purchase Order,11/9/23,12/8/23,55281,Crating Technologies,GF12,Crating (Component Crating),1,1,928.79,928.79,Component Crating,0,,,,
Purchase Order,11/9/23,12/8/23,55281,Crating Technologies,GF12,Crating (Component Crating),1,1,990.68,990.68,Component Crating,0,,,,
Purchase Order,11/9/23,12/8/23,55281,Crating Technologies,GF12,Crating (Component Crating),1,1,1129.88,1129.88,Component Crating,0,,,,
Purchase Order,11/9/23,12/8/23,55281,Crating Technologies,GF12,Crating (Component Crating),1,1,1902.95,1902.95,Component Crating,0,,,,
Purchase Order,11/9/23,12/8/23,55281,Crating Technologies,GF12,Crating (Component Crating),1,1,1752.67,1752.67,Component Crating,0,,,,
Purchase Order,11/9/23,12/8/23,55281,Crating Technologies,GF12,Crating (Component Crating),1,1,1891.24,1891.24,Component Crating,0,,,,
